source,target,isproduce,edgesize,edgecolor
sid-45,Partial-s87-r(5):b302,0,1,#BFBFBF
sid-70,Partial-s87-r(5):b302,0,1,#00FA9A
sid-87,Partial-s87-r(5):b302,0,1,#BFBFBF
sid-94,Partial-s87-r(5):b302,0,1,#7FFF00
Partial-s87-r(4):b303,sid-87,1,1,#000000
sid-37,Partial-s87-r(4):b303,0,1,#00BFFF
sid-45,Partial-s87-r(4):b303,0,1,#BFBFBF
sid-87,Partial-s87-r(4):b303,0,1,#BFBFBF
sid-94,Partial-s87-r(4):b303,0,1,#7FFF00
Partial-s87-r(2):b304,sid-87,1,1,#000000
sid-37,Partial-s87-r(2):b304,0,1,#00BFFF
sid-87,Partial-s87-r(2):b304,0,1,#BFBFBF
Partial-s88-r(8):b305,sid-88,1,1,#000000
sid-26,Partial-s88-r(8):b305,0,1,#BFBFBF
sid-58,Partial-s88-r(8):b305,0,1,#BFBFBF
sid-69,Partial-s88-r(8):b305,0,1,#BFBFBF
sid-72,Partial-s88-r(8):b305,0,1,#4169E1
sid-88,Partial-s88-r(8):b305,0,1,#BFBFBF
sid-91,Partial-s88-r(8):b305,0,1,#FF00FF
Partial-s89-r(6):b306,sid-89,1,1,#000000
sid-24,Partial-s89-r(6):b306,0,1,#BFBFBF
sid-55,Partial-s89-r(6):b306,0,1,#BFBFBF
sid-85,Partial-s89-r(6):b306,0,1,#BFBFBF
sid-89,Partial-s89-r(6):b306,0,1,#BFBFBF
sid-93,Partial-s89-r(6):b306,0,1,#BFBFBF
sid-94,Partial-s89-r(6):b306,0,1,#7FFF00
Partial-s90-r(7):b307,sid-90,1,1,#000000
sid-1,Partial-s90-r(7):b307,0,1,#191970
sid-3,Partial-s90-r(7):b307,0,1,#FF0000
sid-69,Partial-s90-r(7):b307,0,1,#BFBFBF
sid-72,Partial-s90-r(7):b307,0,1,#4169E1
sid-90,Partial-s90-r(7):b307,0,1,#0000CD
sid-94,Partial-s90-r(7):b307,0,1,#7FFF00
Partial-s90-r(2):b308,sid-90,1,3,#000000
sid-1,Partial-s90-r(2):b308,0,1,#191970
sid-90,Partial-s90-r(2):b308,0,1,#0000CD
Partial-s90-r(5):b309,sid-90,1,1,#000000
sid-2,Partial-s90-r(5):b309,0,1,#FFFF54
sid-3,Partial-s90-r(5):b309,0,1,#FF0000
sid-36,Partial-s90-r(5):b309,0,1,#DDA0DD
sid-90,Partial-s90-r(5):b309,0,1,#0000CD
sid-94,Partial-s90-r(5):b309,0,1,#7FFF00
Partial-s90-r(3):b310,sid-90,1,2,#000000
sid-2,Partial-s90-r(3):b310,0,1,#FFFF54
sid-3,Partial-s90-r(3):b310,0,1,#FF0000
sid-90,Partial-s90-r(3):b310,0,1,#0000CD
Partial-s90-r(12):b311,sid-90,1,1,#000000
sid-3,Partial-s90-r(12):b311,0,1,#FF0000
sid-70,Partial-s90-r(12):b311,0,1,#00FA9A
sid-77,Partial-s90-r(12):b311,0,1,#BFBFBF
sid-80,Partial-s90-r(12):b311,0,1,#808000
sid-87,Partial-s90-r(12):b311,0,1,#BFBFBF
sid-90,Partial-s90-r(12):b311,0,1,#0000CD
sid-91,Partial-s90-r(12):b311,0,1,#FF00FF
sid-94,Partial-s90-r(12):b311,0,1,#7FFF00
Partial-s90-r(9):b312,sid-90,1,2,#000000
sid-3,Partial-s90-r(9):b312,0,1,#FF0000
sid-77,Partial-s90-r(9):b312,0,1,#BFBFBF
sid-80,Partial-s90-r(9):b312,0,1,#808000
sid-90,Partial-s90-r(9):b312,0,1,#0000CD
sid-91,Partial-s90-r(9):b312,0,1,#FF00FF
sid-94,Partial-s90-r(9):b312,0,1,#7FFF00
Partial-s90-r(5):b313,sid-90,1,1,#000000
sid-3,Partial-s90-r(5):b313,0,1,#FF0000
sid-36,Partial-s90-r(5):b313,0,1,#DDA0DD
sid-72,Partial-s90-r(5):b313,0,1,#4169E1
sid-90,Partial-s90-r(5):b313,0,1,#0000CD
sid-92,Partial-s90-r(5):b313,0,1,#FF8C00
Partial-s90-r(3):b314,sid-90,1,3,#000000
sid-3,Partial-s90-r(3):b314,0,1,#FF0000
sid-36,Partial-s90-r(3):b314,0,1,#DDA0DD
sid-90,Partial-s90-r(3):b314,0,1,#0000CD
Partial-s90-r(4):b315,sid-90,1,1,#000000
sid-3,Partial-s90-r(4):b315,0,1,#FF0000
sid-36,Partial-s90-r(4):b315,0,1,#DDA0DD
sid-90,Partial-s90-r(4):b315,0,1,#0000CD
sid-94,Partial-s90-r(4):b315,0,1,#7FFF00
Partial-s90-r(4):b316,sid-90,1,1,#000000
sid-3,Partial-s90-r(4):b316,0,1,#FF0000
sid-37,Partial-s90-r(4):b316,0,1,#00BFFF
sid-72,Partial-s90-r(4):b316,0,1,#4169E1
sid-90,Partial-s90-r(4):b316,0,1,#0000CD
Partial-s90-r(3):b317,sid-90,1,1,#000000
sid-3,Partial-s90-r(3):b317,0,1,#FF0000
sid-90,Partial-s90-r(3):b317,0,1,#0000CD
sid-94,Partial-s90-r(3):b317,0,1,#7FFF00
Partial-s90-r(8):b318,sid-90,1,1,#000000
sid-70,Partial-s90-r(8):b318,0,1,#00FA9A
sid-77,Partial-s90-r(8):b318,0,1,#BFBFBF
sid-87,Partial-s90-r(8):b318,0,1,#BFBFBF
sid-90,Partial-s90-r(8):b318,0,1,#0000CD
sid-91,Partial-s90-r(8):b318,0,1,#FF00FF
sid-94,Partial-s90-r(8):b318,0,1,#7FFF00
Partial-s90-r(2):b319,sid-90,1,1,#000000
sid-90,Partial-s90-r(2):b319,0,1,#0000CD
Partial-s90-r(5):b320,sid-90,1,1,#000000
sid-90,Partial-s90-r(5):b320,0,1,#0000CD
sid-91,Partial-s90-r(5):b320,0,1,#FF00FF
sid-94,Partial-s90-r(5):b320,0,1,#7FFF00
Partial-s90-r(3):b321,sid-90,1,1,#000000
sid-36,Partial-s90-r(3):b321,0,1,#DDA0DD
sid-72,Partial-s90-r(3):b321,0,1,#4169E1
sid-90,Partial-s90-r(3):b321,0,1,#0000CD
Partial-s90-r(2):b322,sid-90,1,4,#000000
sid-36,Partial-s90-r(2):b322,0,1,#DDA0DD
sid-90,Partial-s90-r(2):b322,0,1,#0000CD
Partial-s90-r(3):b323,sid-90,1,1,#000000
sid-36,Partial-s90-r(3):b323,0,1,#DDA0DD
sid-90,Partial-s90-r(3):b323,0,1,#0000CD
sid-92,Partial-s90-r(3):b323,0,1,#FF8C00
Partial-s90-r(3):b324,sid-90,1,7,#000000
sid-36,Partial-s90-r(3):b324,0,1,#DDA0DD
sid-90,Partial-s90-r(3):b324,0,1,#0000CD
sid-94,Partial-s90-r(3):b324,0,1,#7FFF00
Partial-s90-r(2):b325,sid-90,1,1,#000000
sid-45,Partial-s90-r(2):b325,0,1,#BFBFBF
sid-90,Partial-s90-r(2):b325,0,1,#0000CD
Partial-s90-r(6):b326,sid-90,1,1,#000000
sid-58,Partial-s90-r(6):b326,0,1,#BFBFBF
sid-70,Partial-s90-r(6):b326,0,1,#00FA9A
sid-77,Partial-s90-r(6):b326,0,1,#BFBFBF
sid-87,Partial-s90-r(6):b326,0,1,#BFBFBF
sid-90,Partial-s90-r(6):b326,0,1,#0000CD
sid-91,Partial-s90-r(6):b326,0,1,#FF00FF
Partial-s90-r(9):b327,sid-90,1,1,#000000
sid-58,Partial-s90-r(9):b327,0,1,#BFBFBF
sid-70,Partial-s90-r(9):b327,0,1,#00FA9A
sid-77,Partial-s90-r(9):b327,0,1,#BFBFBF
sid-87,Partial-s90-r(9):b327,0,1,#BFBFBF
sid-90,Partial-s90-r(9):b327,0,1,#0000CD
sid-91,Partial-s90-r(9):b327,0,1,#FF00FF
sid-94,Partial-s90-r(9):b327,0,1,#7FFF00
Partial-s90-r(8):b328,sid-90,1,1,#000000
sid-58,Partial-s90-r(8):b328,0,1,#BFBFBF
sid-70,Partial-s90-r(8):b328,0,1,#00FA9A
sid-77,Partial-s90-r(8):b328,0,1,#BFBFBF
sid-87,Partial-s90-r(8):b328,0,1,#BFBFBF
sid-90,Partial-s90-r(8):b328,0,1,#0000CD
sid-91,Partial-s90-r(8):b328,0,1,#FF00FF
sid-94,Partial-s90-r(8):b328,0,1,#7FFF00
Partial-s90-r(9):b329,sid-90,1,1,#000000
sid-58,Partial-s90-r(9):b329,0,1,#BFBFBF
sid-77,Partial-s90-r(9):b329,0,1,#BFBFBF
sid-87,Partial-s90-r(9):b329,0,1,#BFBFBF
sid-90,Partial-s90-r(9):b329,0,1,#0000CD
sid-91,Partial-s90-r(9):b329,0,1,#FF00FF
sid-94,Partial-s90-r(9):b329,0,1,#7FFF00
Partial-s90-r(2):b330,sid-90,1,1,#000000
sid-72,Partial-s90-r(2):b330,0,1,#4169E1
sid-90,Partial-s90-r(2):b330,0,1,#0000CD
Pure-s90:b331,sid-90,1,37,#000000
sid-90,Pure-s90:b331,0,1,#0000CD
Partial-s90-r(2):b332,sid-90,1,3,#000000
sid-90,Partial-s90-r(2):b332,0,1,#0000CD
sid-91,Partial-s90-r(2):b332,0,1,#FF00FF
Partial-s90-r(4):b333,sid-90,1,13,#000000
sid-90,Partial-s90-r(4):b333,0,1,#0000CD
sid-91,Partial-s90-r(4):b333,0,1,#FF00FF
sid-94,Partial-s90-r(4):b333,0,1,#7FFF00
Partial-s90-r(3):b334,sid-90,1,5,#000000
sid-90,Partial-s90-r(3):b334,0,1,#0000CD
sid-91,Partial-s90-r(3):b334,0,1,#FF00FF
sid-94,Partial-s90-r(3):b334,0,1,#7FFF00
Partial-s90-r(2):b335,sid-90,1,5,#000000
sid-90,Partial-s90-r(2):b335,0,1,#0000CD
sid-94,Partial-s90-r(2):b335,0,1,#7FFF00
Partial-s91-r(13):b336,sid-91,1,1,#000000
sid-1,Partial-s91-r(13):b336,0,1,#191970
sid-2,Partial-s91-r(13):b336,0,1,#FFFF54
sid-3,Partial-s91-r(13):b336,0,1,#FF0000
sid-6,Partial-s91-r(13):b336,0,1,#BFBFBF
sid-58,Partial-s91-r(13):b336,0,1,#BFBFBF
sid-70,Partial-s91-r(13):b336,0,1,#00FA9A
sid-72,Partial-s91-r(13):b336,0,1,#4169E1
sid-77,Partial-s91-r(13):b336,0,1,#BFBFBF
sid-90,Partial-s91-r(13):b336,0,1,#0000CD
sid-91,Partial-s91-r(13):b336,0,1,#FF00FF
sid-94,Partial-s91-r(13):b336,0,1,#7FFF00
Partial-s91-r(12):b337,sid-91,1,1,#000000
sid-1,Partial-s91-r(12):b337,0,1,#191970
sid-2,Partial-s91-r(12):b337,0,1,#FFFF54
sid-3,Partial-s91-r(12):b337,0,1,#FF0000
sid-6,Partial-s91-r(12):b337,0,1,#BFBFBF
sid-58,Partial-s91-r(12):b337,0,1,#BFBFBF
sid-72,Partial-s91-r(12):b337,0,1,#4169E1
sid-77,Partial-s91-r(12):b337,0,1,#BFBFBF
sid-90,Partial-s91-r(12):b337,0,1,#0000CD
sid-91,Partial-s91-r(12):b337,0,1,#FF00FF
sid-94,Partial-s91-r(12):b337,0,1,#7FFF00
Partial-s91-r(18):b338,sid-91,1,1,#000000
sid-1,Partial-s91-r(18):b338,0,1,#191970
sid-2,Partial-s91-r(18):b338,0,1,#FFFF54
sid-3,Partial-s91-r(18):b338,0,1,#FF0000
sid-37,Partial-s91-r(18):b338,0,1,#00BFFF
sid-70,Partial-s91-r(18):b338,0,1,#00FA9A
sid-72,Partial-s91-r(18):b338,0,1,#4169E1
sid-77,Partial-s91-r(18):b338,0,1,#BFBFBF
sid-78,Partial-s91-r(18):b338,0,1,#BFBFBF
sid-90,Partial-s91-r(18):b338,0,1,#0000CD
sid-91,Partial-s91-r(18):b338,0,1,#FF00FF
sid-93,Partial-s91-r(18):b338,0,1,#BFBFBF
sid-94,Partial-s91-r(18):b338,0,1,#7FFF00
Partial-s91-r(8):b339,sid-91,1,1,#000000
sid-1,Partial-s91-r(8):b339,0,1,#191970
sid-2,Partial-s91-r(8):b339,0,1,#FFFF54
sid-3,Partial-s91-r(8):b339,0,1,#FF0000
sid-6,Partial-s91-r(8):b339,0,1,#BFBFBF
sid-7,Partial-s91-r(8):b339,0,1,#BFBFBF
sid-78,Partial-s91-r(8):b339,0,1,#BFBFBF
sid-91,Partial-s91-r(8):b339,0,1,#FF00FF
sid-94,Partial-s91-r(8):b339,0,1,#7FFF00
Partial-s91-r(9):b340,sid-91,1,1,#000000
sid-1,Partial-s91-r(9):b340,0,1,#191970
sid-2,Partial-s91-r(9):b340,0,1,#FFFF54
sid-3,Partial-s91-r(9):b340,0,1,#FF0000
sid-6,Partial-s91-r(9):b340,0,1,#BFBFBF
sid-37,Partial-s91-r(9):b340,0,1,#00BFFF
sid-91,Partial-s91-r(9):b340,0,1,#FF00FF
sid-94,Partial-s91-r(9):b340,0,1,#7FFF00
Partial-s91-r(8):b341,sid-91,1,1,#000000
sid-1,Partial-s91-r(8):b341,0,1,#191970
sid-2,Partial-s91-r(8):b341,0,1,#FFFF54
sid-3,Partial-s91-r(8):b341,0,1,#FF0000
sid-6,Partial-s91-r(8):b341,0,1,#BFBFBF
sid-37,Partial-s91-r(8):b341,0,1,#00BFFF
sid-78,Partial-s91-r(8):b341,0,1,#BFBFBF
sid-91,Partial-s91-r(8):b341,0,1,#FF00FF
sid-94,Partial-s91-r(8):b341,0,1,#7FFF00
Partial-s91-r(8):b342,sid-91,1,2,#000000
sid-1,Partial-s91-r(8):b342,0,1,#191970
sid-2,Partial-s91-r(8):b342,0,1,#FFFF54
sid-3,Partial-s91-r(8):b342,0,1,#FF0000
sid-37,Partial-s91-r(8):b342,0,1,#00BFFF
sid-91,Partial-s91-r(8):b342,0,1,#FF00FF
sid-94,Partial-s91-r(8):b342,0,1,#7FFF00
Partial-s91-r(9):b343,sid-91,1,1,#000000
sid-1,Partial-s91-r(9):b343,0,1,#191970
sid-2,Partial-s91-r(9):b343,0,1,#FFFF54
sid-3,Partial-s91-r(9):b343,0,1,#FF0000
sid-37,Partial-s91-r(9):b343,0,1,#00BFFF
sid-90,Partial-s91-r(9):b343,0,1,#0000CD
sid-91,Partial-s91-r(9):b343,0,1,#FF00FF
sid-94,Partial-s91-r(9):b343,0,1,#7FFF00
Partial-s91-r(7):b344,sid-91,1,1,#000000
sid-1,Partial-s91-r(7):b344,0,1,#191970
sid-2,Partial-s91-r(7):b344,0,1,#FFFF54
sid-3,Partial-s91-r(7):b344,0,1,#FF0000
sid-37,Partial-s91-r(7):b344,0,1,#00BFFF
sid-91,Partial-s91-r(7):b344,0,1,#FF00FF
sid-94,Partial-s91-r(7):b344,0,1,#7FFF00
Partial-s91-r(6):b345,sid-91,1,5,#000000
sid-1,Partial-s91-r(6):b345,0,1,#191970
sid-2,Partial-s91-r(6):b345,0,1,#FFFF54
sid-3,Partial-s91-r(6):b345,0,1,#FF0000
sid-90,Partial-s91-r(6):b345,0,1,#0000CD
sid-91,Partial-s91-r(6):b345,0,1,#FF00FF
sid-94,Partial-s91-r(6):b345,0,1,#7FFF00
Partial-s91-r(5):b346,sid-91,1,2,#000000
sid-1,Partial-s91-r(5):b346,0,1,#191970
sid-2,Partial-s91-r(5):b346,0,1,#FFFF54
sid-3,Partial-s91-r(5):b346,0,1,#FF0000
sid-91,Partial-s91-r(5):b346,0,1,#FF00FF
Partial-s91-r(6):b347,sid-91,1,2,#000000
sid-1,Partial-s91-r(6):b347,0,1,#191970
sid-2,Partial-s91-r(6):b347,0,1,#FFFF54
sid-3,Partial-s91-r(6):b347,0,1,#FF0000
sid-91,Partial-s91-r(6):b347,0,1,#FF00FF
sid-94,Partial-s91-r(6):b347,0,1,#7FFF00
Partial-s91-r(8):b348,sid-91,1,1,#000000
sid-1,Partial-s91-r(8):b348,0,1,#191970
sid-2,Partial-s91-r(8):b348,0,1,#FFFF54
sid-6,Partial-s91-r(8):b348,0,1,#BFBFBF
sid-37,Partial-s91-r(8):b348,0,1,#00BFFF
sid-91,Partial-s91-r(8):b348,0,1,#FF00FF
sid-94,Partial-s91-r(8):b348,0,1,#7FFF00
Partial-s91-r(7):b349,sid-91,1,1,#000000
sid-1,Partial-s91-r(7):b349,0,1,#191970
sid-2,Partial-s91-r(7):b349,0,1,#FFFF54
sid-6,Partial-s91-r(7):b349,0,1,#BFBFBF
sid-78,Partial-s91-r(7):b349,0,1,#BFBFBF
sid-90,Partial-s91-r(7):b349,0,1,#0000CD
sid-91,Partial-s91-r(7):b349,0,1,#FF00FF
sid-94,Partial-s91-r(7):b349,0,1,#7FFF00
Partial-s91-r(6):b350,sid-91,1,2,#000000
sid-1,Partial-s91-r(6):b350,0,1,#191970
sid-2,Partial-s91-r(6):b350,0,1,#FFFF54
sid-6,Partial-s91-r(6):b350,0,1,#BFBFBF
sid-91,Partial-s91-r(6):b350,0,1,#FF00FF
Partial-s91-r(6):b351,sid-91,1,4,#000000
sid-1,Partial-s91-r(6):b351,0,1,#191970
sid-2,Partial-s91-r(6):b351,0,1,#FFFF54
sid-69,Partial-s91-r(6):b351,0,1,#BFBFBF
sid-87,Partial-s91-r(6):b351,0,1,#BFBFBF
sid-91,Partial-s91-r(6):b351,0,1,#FF00FF
Partial-s91-r(9):b352,sid-91,1,1,#000000
sid-1,Partial-s91-r(9):b352,0,1,#191970
sid-2,Partial-s91-r(9):b352,0,1,#FFFF54
sid-37,Partial-s91-r(9):b352,0,1,#00BFFF
sid-58,Partial-s91-r(9):b352,0,1,#BFBFBF
sid-70,Partial-s91-r(9):b352,0,1,#00FA9A
sid-72,Partial-s91-r(9):b352,0,1,#4169E1
sid-90,Partial-s91-r(9):b352,0,1,#0000CD
sid-91,Partial-s91-r(9):b352,0,1,#FF00FF
sid-94,Partial-s91-r(9):b352,0,1,#7FFF00
Partial-s91-r(9):b353,sid-91,1,1,#000000
sid-1,Partial-s91-r(9):b353,0,1,#191970
sid-2,Partial-s91-r(9):b353,0,1,#FFFF54
sid-37,Partial-s91-r(9):b353,0,1,#00BFFF
sid-72,Partial-s91-r(9):b353,0,1,#4169E1
sid-90,Partial-s91-r(9):b353,0,1,#0000CD
sid-91,Partial-s91-r(9):b353,0,1,#FF00FF
sid-94,Partial-s91-r(9):b353,0,1,#7FFF00
Partial-s91-r(8):b354,sid-91,1,3,#000000
sid-1,Partial-s91-r(8):b354,0,1,#191970
sid-2,Partial-s91-r(8):b354,0,1,#FFFF54
sid-37,Partial-s91-r(8):b354,0,1,#00BFFF
sid-72,Partial-s91-r(8):b354,0,1,#4169E1
sid-90,Partial-s91-r(8):b354,0,1,#0000CD
sid-91,Partial-s91-r(8):b354,0,1,#FF00FF
sid-94,Partial-s91-r(8):b354,0,1,#7FFF00
Partial-s91-r(5):b355,sid-91,1,1,#000000
sid-1,Partial-s91-r(5):b355,0,1,#191970
sid-2,Partial-s91-r(5):b355,0,1,#FFFF54
sid-37,Partial-s91-r(5):b355,0,1,#00BFFF
sid-78,Partial-s91-r(5):b355,0,1,#BFBFBF
sid-91,Partial-s91-r(5):b355,0,1,#FF00FF
Partial-s91-r(5):b356,sid-91,1,4,#000000
sid-1,Partial-s91-r(5):b356,0,1,#191970
sid-2,Partial-s91-r(5):b356,0,1,#FFFF54
sid-37,Partial-s91-r(5):b356,0,1,#00BFFF
sid-90,Partial-s91-r(5):b356,0,1,#0000CD
sid-91,Partial-s91-r(5):b356,0,1,#FF00FF
Partial-s91-r(6):b357,sid-91,1,1,#000000
sid-1,Partial-s91-r(6):b357,0,1,#191970
sid-2,Partial-s91-r(6):b357,0,1,#FFFF54
sid-37,Partial-s91-r(6):b357,0,1,#00BFFF
sid-90,Partial-s91-r(6):b357,0,1,#0000CD
sid-91,Partial-s91-r(6):b357,0,1,#FF00FF
sid-94,Partial-s91-r(6):b357,0,1,#7FFF00
Partial-s91-r(4):b358,sid-91,1,1,#000000
sid-1,Partial-s91-r(4):b358,0,1,#191970
sid-2,Partial-s91-r(4):b358,0,1,#FFFF54
sid-37,Partial-s91-r(4):b358,0,1,#00BFFF
sid-91,Partial-s91-r(4):b358,0,1,#FF00FF
Partial-s91-r(5):b359,sid-91,1,1,#000000
sid-1,Partial-s91-r(5):b359,0,1,#191970
sid-2,Partial-s91-r(5):b359,0,1,#FFFF54
sid-37,Partial-s91-r(5):b359,0,1,#00BFFF
sid-91,Partial-s91-r(5):b359,0,1,#FF00FF
sid-94,Partial-s91-r(5):b359,0,1,#7FFF00
Partial-s91-r(5):b360,sid-91,1,2,#000000
sid-1,Partial-s91-r(5):b360,0,1,#191970
sid-2,Partial-s91-r(5):b360,0,1,#FFFF54
sid-69,Partial-s91-r(5):b360,0,1,#BFBFBF
sid-87,Partial-s91-r(5):b360,0,1,#BFBFBF
sid-91,Partial-s91-r(5):b360,0,1,#FF00FF
Partial-s91-r(6):b361,sid-91,1,1,#000000
sid-1,Partial-s91-r(6):b361,0,1,#191970
sid-2,Partial-s91-r(6):b361,0,1,#FFFF54
sid-72,Partial-s91-r(6):b361,0,1,#4169E1
sid-91,Partial-s91-r(6):b361,0,1,#FF00FF
sid-94,Partial-s91-r(6):b361,0,1,#7FFF00
Partial-s91-r(6):b362,sid-91,1,1,#000000
sid-1,Partial-s91-r(6):b362,0,1,#191970
sid-2,Partial-s91-r(6):b362,0,1,#FFFF54
sid-78,Partial-s91-r(6):b362,0,1,#BFBFBF
sid-90,Partial-s91-r(6):b362,0,1,#0000CD
sid-91,Partial-s91-r(6):b362,0,1,#FF00FF
sid-94,Partial-s91-r(6):b362,0,1,#7FFF00
Partial-s91-r(3):b363,sid-91,1,1,#000000
sid-1,Partial-s91-r(3):b363,0,1,#191970
sid-2,Partial-s91-r(3):b363,0,1,#FFFF54
sid-91,Partial-s91-r(3):b363,0,1,#FF00FF
Partial-s91-r(4):b364,sid-91,1,1,#000000
sid-1,Partial-s91-r(4):b364,0,1,#191970
sid-2,Partial-s91-r(4):b364,0,1,#FFFF54
sid-91,Partial-s91-r(4):b364,0,1,#FF00FF
Partial-s91-r(5):b365,sid-91,1,1,#000000
sid-1,Partial-s91-r(5):b365,0,1,#191970
sid-2,Partial-s91-r(5):b365,0,1,#FFFF54
sid-91,Partial-s91-r(5):b365,0,1,#FF00FF
Partial-s91-r(4):b366,sid-91,1,4,#000000
sid-1,Partial-s91-r(4):b366,0,1,#191970
sid-2,Partial-s91-r(4):b366,0,1,#FFFF54
sid-91,Partial-s91-r(4):b366,0,1,#FF00FF
sid-94,Partial-s91-r(4):b366,0,1,#7FFF00
Partial-s91-r(6):b367,sid-91,1,1,#000000
sid-1,Partial-s91-r(6):b367,0,1,#191970
sid-3,Partial-s91-r(6):b367,0,1,#FF0000
sid-37,Partial-s91-r(6):b367,0,1,#00BFFF
sid-91,Partial-s91-r(6):b367,0,1,#FF00FF
sid-94,Partial-s91-r(6):b367,0,1,#7FFF00
Partial-s91-r(8):b368,sid-91,1,1,#000000
sid-1,Partial-s91-r(8):b368,0,1,#191970
sid-3,Partial-s91-r(8):b368,0,1,#FF0000
sid-37,Partial-s91-r(8):b368,0,1,#00BFFF
sid-69,Partial-s91-r(8):b368,0,1,#BFBFBF
sid-72,Partial-s91-r(8):b368,0,1,#4169E1
sid-90,Partial-s91-r(8):b368,0,1,#0000CD
sid-91,Partial-s91-r(8):b368,0,1,#FF00FF
sid-94,Partial-s91-r(8):b368,0,1,#7FFF00
Partial-s91-r(6):b369,sid-91,1,1,#000000
sid-1,Partial-s91-r(6):b369,0,1,#191970
sid-3,Partial-s91-r(6):b369,0,1,#FF0000
sid-37,Partial-s91-r(6):b369,0,1,#00BFFF
sid-69,Partial-s91-r(6):b369,0,1,#BFBFBF
sid-91,Partial-s91-r(6):b369,0,1,#FF00FF
sid-94,Partial-s91-r(6):b369,0,1,#7FFF00
Partial-s91-r(4):b370,sid-91,1,1,#000000
sid-1,Partial-s91-r(4):b370,0,1,#191970
sid-3,Partial-s91-r(4):b370,0,1,#FF0000
sid-37,Partial-s91-r(4):b370,0,1,#00BFFF
sid-91,Partial-s91-r(4):b370,0,1,#FF00FF
Partial-s91-r(5):b371,sid-91,1,7,#000000
sid-1,Partial-s91-r(5):b371,0,1,#191970
sid-3,Partial-s91-r(5):b371,0,1,#FF0000
sid-37,Partial-s91-r(5):b371,0,1,#00BFFF
sid-91,Partial-s91-r(5):b371,0,1,#FF00FF
sid-94,Partial-s91-r(5):b371,0,1,#7FFF00
Partial-s91-r(4):b372,sid-91,1,4,#000000
sid-1,Partial-s91-r(4):b372,0,1,#191970
sid-3,Partial-s91-r(4):b372,0,1,#FF0000
sid-69,Partial-s91-r(4):b372,0,1,#BFBFBF
sid-91,Partial-s91-r(4):b372,0,1,#FF00FF
Partial-s91-r(3):b373,sid-91,1,2,#000000
sid-1,Partial-s91-r(3):b373,0,1,#191970
sid-3,Partial-s91-r(3):b373,0,1,#FF0000
sid-91,Partial-s91-r(3):b373,0,1,#FF00FF
Partial-s91-r(4):b374,sid-91,1,13,#000000
sid-1,Partial-s91-r(4):b374,0,1,#191970
sid-3,Partial-s91-r(4):b374,0,1,#FF0000
sid-91,Partial-s91-r(4):b374,0,1,#FF00FF
sid-94,Partial-s91-r(4):b374,0,1,#7FFF00
Partial-s91-r(5):b375,sid-91,1,1,#000000
sid-1,Partial-s91-r(5):b375,0,1,#191970
sid-37,Partial-s91-r(5):b375,0,1,#00BFFF
sid-78,Partial-s91-r(5):b375,0,1,#BFBFBF
sid-91,Partial-s91-r(5):b375,0,1,#FF00FF
sid-94,Partial-s91-r(5):b375,0,1,#7FFF00
Partial-s91-r(3):b376,sid-91,1,1,#000000
sid-1,Partial-s91-r(3):b376,0,1,#191970
sid-69,Partial-s91-r(3):b376,0,1,#BFBFBF
sid-91,Partial-s91-r(3):b376,0,1,#FF00FF
Partial-s91-r(2):b377,sid-91,1,10,#000000
sid-1,Partial-s91-r(2):b377,0,1,#191970
sid-91,Partial-s91-r(2):b377,0,1,#FF00FF
Partial-s91-r(4):b378,sid-91,1,1,#000000
sid-1,Partial-s91-r(4):b378,0,1,#191970
sid-91,Partial-s91-r(4):b378,0,1,#FF00FF
sid-94,Partial-s91-r(4):b378,0,1,#7FFF00
Partial-s91-r(3):b379,sid-91,1,7,#000000
sid-1,Partial-s91-r(3):b379,0,1,#191970
sid-91,Partial-s91-r(3):b379,0,1,#FF00FF
sid-94,Partial-s91-r(3):b379,0,1,#7FFF00
Partial-s91-r(7):b380,sid-91,1,1,#000000
sid-2,Partial-s91-r(7):b380,0,1,#FFFF54
sid-6,Partial-s91-r(7):b380,0,1,#BFBFBF
sid-37,Partial-s91-r(7):b380,0,1,#00BFFF
sid-78,Partial-s91-r(7):b380,0,1,#BFBFBF
sid-91,Partial-s91-r(7):b380,0,1,#FF00FF
sid-93,Partial-s91-r(7):b380,0,1,#BFBFBF
sid-94,Partial-s91-r(7):b380,0,1,#7FFF00
Partial-s91-r(5):b381,sid-91,1,2,#000000
sid-2,Partial-s91-r(5):b381,0,1,#FFFF54
sid-6,Partial-s91-r(5):b381,0,1,#BFBFBF
sid-37,Partial-s91-r(5):b381,0,1,#00BFFF
sid-91,Partial-s91-r(5):b381,0,1,#FF00FF
sid-94,Partial-s91-r(5):b381,0,1,#7FFF00
Partial-s91-r(9):b382,sid-91,1,1,#000000
sid-2,Partial-s91-r(9):b382,0,1,#FFFF54
sid-37,Partial-s91-r(9):b382,0,1,#00BFFF
sid-72,Partial-s91-r(9):b382,0,1,#4169E1
sid-78,Partial-s91-r(9):b382,0,1,#BFBFBF
sid-90,Partial-s91-r(9):b382,0,1,#0000CD
sid-91,Partial-s91-r(9):b382,0,1,#FF00FF
Partial-s91-r(2):b383,sid-91,1,11,#000000
sid-2,Partial-s91-r(2):b383,0,1,#FFFF54
sid-91,Partial-s91-r(2):b383,0,1,#FF00FF
Partial-s91-r(3):b384,sid-91,1,1,#000000
