rec,groupid,straintype,candself,nearesttype,color
2391,91,2,0,,#000000
2392,2,2,0,,#000000
2393,3,2,1,,#000000
2394,94,2,0,,#000000
2395,2,2,1,,#000000
2396,91,2,0,,#000000
2397,91,2,0,,#000000
2398,3,2,0,,#000000
2399,1,2,0,,#000000
2400,91,2,1,,#000000
2401,2,2,0,,#000000
2402,91,2,0,,#000000
2403,3,2,0,,#000000
2404,1,2,0,,#000000
2405,94,2,0,,#000000
2406,91,2,0,,#000000
2407,2,2,0,,#000000
2408,1,2,0,,#000000
2409,91,2,0,,#000000
2410,3,2,0,,#000000
2411,81,2,0,,#000000
2412,94,2,0,,#000000
2413,3,2,0,,#000000
2414,91,2,0,,#000000
2415,90,2,0,,#000000
2416,90,2,0,,#000000
2417,91,2,0,,#000000
2418,1,2,1,,#000000
2419,2,2,1,,#000000
2420,91,2,1,PFLU2545(NaN),#000000
2421,94,2,1,,#000000
2422,3,2,0,,#000000
2423,90,2,0,,#000000
2424,3,2,0,,#000000
2425,94,2,0,,#000000
2426,91,2,1,PFLU2545(NaN),#000000
2427,2,2,0,,#000000
2428,90,2,0,,#000000
2429,1,2,0,,#000000
2430,63,2,1,,#000000
2431,86,2,0,,#000000
2432,81,2,0,,#000000
2433,72,2,0,,#000000
2434,94,2,0,,#000000
2435,91,2,1,,#000000
2436,12,2,0,,#000000
2437,3,2,0,,#000000
2438,26,2,0,,#000000
2439,91,2,0,,#000000
2440,94,2,0,,#000000
2441,36,2,0,PflQ2-1672(NaN),#000000
2442,37,2,0,,#000000
2443,1,2,0,,#000000
2444,90,2,1,,#000000
2445,2,2,1,,#000000
2446,94,2,0,,#000000
2447,91,2,0,,#000000
2448,91,2,0,PFLU2545(NaN),#000000
2449,2,2,1,,#000000
2450,1,2,0,,#000000
2451,2,2,0,,#000000
2452,91,2,1,,#000000
2453,91,2,0,,#000000
2454,91,2,0,,#000000
2455,37,2,0,,#000000
2456,1,2,1,,#000000
2457,3,2,0,,#000000
2458,6,2,0,,#000000
2459,78,2,0,,#000000
2460,91,2,0,,#000000
2461,94,2,0,,#000000
2462,2,2,0,,#000000
2463,3,2,0,,#000000
2464,37,2,0,,#000000
2465,1,2,0,,#000000
2466,91,2,0,,#000000
2467,91,2,1,,#000000
2468,94,2,0,,#000000
2469,2,2,1,,#000000
2470,69,2,0,,#000000
2471,28,2,0,,#000000
2472,1,2,0,,#000000
2473,91,2,0,,#000000
2474,2,2,0,,#000000
2475,87,2,0,,#000000
2476,1,2,0,,#000000
2477,91,2,0,PseBG33-2445(NaN),#000000
2478,69,2,0,,#000000
2479,91,2,0,PFLU2545(NaN),#000000
2480,2,2,0,,#000000
2481,1,2,0,,#000000
2482,3,2,0,,#000000
2483,90,2,0,,#000000
2484,36,2,1,,#000000
2485,94,2,0,,#000000
2486,36,2,0,PflQ2-1672(NaN),#000000
2487,1,2,0,,#000000
2488,2,2,0,,#000000
2489,35,2,0,,#000000
2490,94,2,0,,#000000
2491,3,2,0,,#000000
2492,1,2,1,,#000000
2493,94,2,0,,#000000
2494,26,2,0,,#000000
2495,37,2,0,,#000000
2496,75,2,0,,#000000
2497,23,2,0,,#000000
2498,34,2,0,,#000000
2499,22,2,1,,#000000
2500,23,2,0,,#000000
2501,34,2,0,,#000000
2502,22,2,0,,#000000
2503,75,2,0,,#000000
2504,26,2,0,,#000000
2505,37,2,0,,#000000
2506,69,2,0,,#000000
2507,1,2,0,,#000000
2508,2,2,0,,#000000
2509,91,2,1,,#000000
2510,87,2,0,,#000000
2511,72,2,0,,#000000
2512,28,2,0,,#000000
2513,69,2,1,,#000000
2514,1,2,0,,#000000
2515,94,2,1,,#000000
2516,3,2,0,,#000000
2517,90,2,0,,#000000
2518,36,2,0,PflQ2-1672(NaN),#000000
2519,90,2,0,,#000000
2520,1,2,0,,#000000
2521,37,2,0,,#000000
2522,2,2,0,,#000000
2523,90,2,1,,#000000
2524,91,2,0,PFLU2545(NaN),#000000
2525,69,2,0,,#000000
2526,1,2,0,,#000000
2527,2,2,0,,#000000
2528,91,2,1,,#000000
2529,28,2,0,,#000000
2530,87,2,0,,#000000
2531,69,2,0,,#000000
2532,1,2,1,,#000000
2533,91,2,0,,#000000
2534,2,2,0,,#000000
2535,87,2,0,,#000000
2536,2,2,0,,#000000
2537,35,2,0,,#000000
2538,1,2,1,,#000000
2539,37,2,0,,#000000
2540,91,2,0,PFLU2545(NaN),#000000
2541,2,2,0,,#000000
2542,78,2,0,,#000000
2543,37,2,0,,#000000
2544,1,2,0,,#000000
2545,91,2,0,,#000000
2546,2,2,0,,#000000
2547,90,2,0,,#000000
2548,80,2,1,,#000000
2549,93,2,1,,#000000
2550,94,2,1,,#000000
2551,37,2,1,,#000000
2552,1,2,1,,#000000
2553,91,2,1,,#000000
2554,3,2,1,,#000000
2555,90,2,0,,#000000
2556,91,2,0,,#000000
2557,91,2,0,,#000000
2558,2,2,0,,#000000
2559,94,2,0,,#000000
2560,1,2,1,,#000000
2561,94,2,1,,#000000
2562,75,2,0,,#000000
2563,22,2,0,,#000000
2564,23,2,0,,#000000
2565,34,2,0,,#000000
2566,26,2,0,,#000000
2567,37,2,0,,#000000
2568,69,2,0,,#000000
2569,1,2,0,,#000000
2570,91,2,0,,#000000
2571,2,2,0,,#000000
2572,28,2,0,,#000000
2573,87,2,0,,#000000
2574,91,2,1,,#000000
2575,1,2,0,,#000000
2576,2,2,0,,#000000
2577,91,2,0,,#000000
2578,1,2,0,,#000000
2579,94,2,0,,#000000
2580,23,2,1,,#000000
2581,22,2,0,,#000000
2582,34,2,0,,#000000
2583,75,2,0,,#000000
2584,26,2,0,,#000000
2585,37,2,0,,#000000
2586,23,2,0,,#000000
2587,26,2,0,,#000000
2588,34,2,0,,#000000
2589,75,2,0,,#000000
2590,22,2,0,,#000000
2591,91,2,0,PseBG33-2445(NaN),#000000
2592,1,2,0,,#000000
2593,1,2,0,,#000000
2594,6,2,0,,#000000
2595,91,2,1,,#000000
2596,90,2,0,,#000000
2597,2,2,0,,#000000
2598,94,2,0,,#000000
2599,78,2,0,,#000000
2600,2,2,0,,#000000
2601,91,2,0,,#000000
2602,94,2,0,,#000000
2603,91,2,0,,#000000
2604,76,2,0,,#000000
2605,94,2,0,,#000000
2606,82,2,0,,#000000
2607,72,2,0,,#000000
2608,45,2,0,,#000000
2609,3,2,0,,#000000
2610,3,2,0,,#000000
2611,90,2,0,,#000000
2612,80,2,0,WP-016500408(NaN),#000000
2613,92,2,0,,#000000
2614,66,2,0,,#000000
2615,1,2,0,,#000000
2616,3,2,0,,#000000
2617,94,2,1,,#000000
2618,3,2,0,,#000000
2619,3,2,0,,#000000
2620,1,2,0,,#000000
2621,90,2,1,,#000000
2622,1,2,0,,#000000
2623,36,2,0,PflQ2-1672(NaN),#000000
2624,1,2,0,,#000000
2625,91,2,0,PseBG33-2445(NaN),#000000
2626,94,2,0,,#000000
2627,3,2,0,,#000000
2628,36,2,0,PflQ2-1672(NaN),#000000
2629,94,2,0,,#000000
2630,94,2,0,,#000000
2631,36,2,0,PflQ2-1672(NaN),#000000
2632,3,2,0,,#000000
2633,36,2,1,,#000000
2634,90,2,0,,#000000
2635,48,2,0,,#000000
2636,94,2,0,,#000000
2637,94,2,0,,#000000
2638,72,2,0,,#000000
2639,93,2,0,,#000000
2640,55,2,1,,#000000
2641,89,2,0,,#000000
2642,85,2,0,,#000000
2643,24,2,0,,#000000
2644,90,2,1,,#000000
2645,92,2,0,PputUW4-01566(NaN),#000000
2646,89,2,0,,#000000
2647,85,2,0,,#000000
2648,93,2,1,,#000000
2649,55,2,0,,#000000
2650,72,2,0,,#000000
2651,90,2,1,,#000000
2652,92,2,0,PputUW4-01566(NaN),#000000
2653,1,2,1,,#000000
2654,91,2,0,PflSS101-3096(NaN),#000000
2655,2,2,1,,#000000
2656,1,2,1,,#000000
2657,91,2,0,,#000000
2658,70,2,0,PP-4217(NaN),#000000
2659,72,2,0,,#000000
2660,90,2,0,,#000000
2661,3,2,0,,#000000
2662,91,2,0,,#000000
2663,94,2,1,,#000000
2664,91,2,1,,#000000
2665,90,2,0,,#000000
2666,91,2,1,,#000000
2667,91,2,0,,#000000
2668,90,2,1,,#000000
2669,94,2,1,,#000000
2670,94,2,0,,#000000
2671,91,2,0,,#000000
2672,90,2,0,,#000000
2673,91,2,0,,#000000
2674,1,2,0,,#000000
2675,2,2,0,,#000000
2676,90,2,1,,#000000
2677,3,2,1,,#000000
2678,94,2,1,,#000000
2679,78,2,1,,#000000
2680,3,2,1,,#000000
2681,91,2,1,,#000000
2682,45,2,1,,#000000
2683,90,2,1,,#000000
2684,76,2,1,,#000000
2685,87,2,1,,#000000
2686,86,2,1,,#000000
2687,1,2,1,,#000000
2688,72,2,0,,#000000
2689,43,2,0,,#000000
2690,76,2,1,,#000000
2691,87,2,1,,#000000
2692,90,2,1,,#000000
2693,92,2,1,PputUW4-01566(NaN),#000000
2694,36,2,1,PflQ2-1672(NaN),#000000
2695,90,2,1,,#000000
2696,1,2,0,,#000000
2697,72,2,1,,#000000
2698,76,2,1,,#000000
2699,87,2,1,,#000000
2700,86,2,0,,#000000
2701,3,2,0,,#000000
2702,91,2,0,PseBG33-2445(NaN),#000000
2703,91,2,0,PseBG33-2445(NaN),#000000
2704,3,2,0,,#000000
2705,91,2,0,PseBG33-2445(NaN),#000000
2706,3,2,1,,#000000
2707,91,2,0,PseBG33-2445(NaN),#000000
2708,94,2,0,,#000000
2709,1,2,0,,#000000
2710,91,2,0,PseBG33-2445(NaN),#000000
2711,94,2,0,,#000000
2712,3,2,0,,#000000
2713,1,2,1,,#000000
2714,91,2,1,PseBG33-2445(NaN),#000000
2715,94,2,1,,#000000
2716,76,2,1,,#000000
2717,86,2,1,,#000000
2718,90,2,0,,#000000
2719,78,2,0,,#000000
2720,3,2,0,,#000000
2721,72,2,0,,#000000
2722,94,2,1,,#000000
2723,72,2,0,,#000000
2724,91,2,0,,#000000
2725,1,2,1,,#000000
2726,77,2,1,,#000000
2727,70,2,1,,#000000
2728,91,2,0,,#000000
2729,37,2,0,,#000000
2730,72,2,0,,#000000
2731,3,2,0,,#000000
2732,93,2,0,,#000000
2733,2,2,0,,#000000
2734,91,2,1,,#000000
2735,91,2,1,,#000000
2736,38,2,1,,#000000
2737,1,2,1,,#000000
2738,86,2,1,,#000000
2739,72,2,1,,#000000
2740,55,2,1,,#000000
2741,93,2,1,,#000000
2742,85,2,1,,#000000
2743,89,2,1,,#000000
2744,37,2,1,,#000000
2745,25,2,1,,#000000
2746,80,2,1,,#000000
2747,72,2,1,,#000000
2748,94,2,1,PP4-37750(NaN),#000000
2749,35,2,1,,#000000
2750,87,2,1,,#000000
2751,37,2,1,,#000000
2752,86,2,1,,#000000
2753,92,2,1,,#000000
2754,1,2,1,,#000000
2755,94,2,1,,#000000
2756,36,2,1,,#000000
2757,91,2,1,,#000000
2758,90,2,1,,#000000
2759,45,2,1,,#000000
2760,26,2,1,,#000000
2761,7,2,1,,#000000
2762,1,2,1,,#000000
2763,2,2,1,,#000000
2764,94,2,0,,#000000
2765,91,2,1,PseBG33-2445(NaN),#000000
2766,1,2,1,,#000000
2767,3,2,1,,#000000
2768,91,2,1,PseBG33-2445(NaN),#000000
2769,94,2,1,,#000000
2770,1,2,1,,#000000
2771,3,2,1,,#000000
2772,1,2,1,,#000000
2773,91,2,1,,#000000
2774,90,2,1,,#000000
2775,2,2,1,,#000000
2776,72,2,1,,#000000
2777,94,2,1,,#000000
2778,70,2,1,,#000000
2779,58,2,1,,#000000
2780,37,2,1,,#000000
2781,3,2,1,,#000000
2782,91,2,1,PFLU2545(NaN),#000000
2783,36,2,1,,#000000
2784,91,2,0,,#000000
2785,68,2,1,PFL-4092(NaN),#000000
2786,91,2,1,PFLU2545(NaN),#000000
2787,72,2,1,,#000000
2788,90,2,0,,#000000
2789,91,2,1,,#000000
2790,91,2,1,,#000000
2791,1,2,1,,#000000
2792,94,2,1,,#000000
2793,72,2,1,,#000000
2794,80,2,0,,#000000
2795,72,2,1,,#000000
2796,4,2,0,,#000000
2797,72,2,1,,#000000
2798,4,2,0,,#000000
2799,72,2,1,,#000000
2800,80,2,1,,#000000
2801,90,2,0,,#000000
2802,91,2,0,,#000000
2803,15,2,0,,#000000
2804,45,2,0,,#000000
2805,47,2,1,,#000000
2806,45,2,0,,#000000
2807,68,2,0,PchlO6-4229(NaN),#000000
2808,86,2,0,,#000000
2809,86,2,1,,#000000
2810,76,2,1,,#000000
2811,72,2,0,,#000000
2812,1,2,0,,#000000
2813,90,2,0,,#000000
2814,91,2,0,,#000000
2815,94,2,1,,#000000
2816,91,2,0,,#000000
2817,1,2,0,,#000000
2818,37,2,0,,#000000
2819,3,2,0,,#000000
2820,91,2,1,PflSS101-3096(NaN),#000000
2821,69,2,1,,#000000
2822,94,2,1,,#000000
2823,3,2,1,,#000000
2824,94,2,1,,#000000
2825,37,2,1,,#000000
2826,91,2,1,PseBG33-2445(NaN),#000000
2827,1,2,0,,#000000
2828,3,2,0,,#000000
2829,91,2,0,,#000000
2830,91,2,1,,#000000
2831,84,2,0,,#000000
2832,91,2,0,,#000000
2833,3,2,0,,#000000
2834,72,2,1,,#000000
2835,45,2,1,,#000000
2836,45,2,1,,#000000
2837,36,2,1,,#000000
2838,91,2,0,,#000000
2839,70,2,0,,#000000
2840,90,2,1,,#000000
2841,2,2,0,,#000000
2842,69,2,0,,#000000
2843,45,2,1,,#000000
2844,72,2,1,,#000000
2845,86,2,1,,#000000
2846,87,2,1,,#000000
2847,93,2,1,,#000000
2848,89,2,1,,#000000
2849,55,2,0,,#000000
2850,72,2,1,,#000000
2851,85,2,0,,#000000
2852,69,2,0,,#000000
2853,3,2,1,,#000000
2854,1,2,0,,#000000
2855,91,2,0,,#000000
2856,3,2,0,,#000000
2857,1,2,0,,#000000
2858,91,2,0,,#000000
2859,69,2,0,,#000000
2860,86,2,1,,#000000
2861,87,2,0,,#000000
2862,76,2,0,,#000000
2863,94,2,0,,#000000
2864,80,2,0,,#000000
2865,91,2,0,,#000000
2866,90,2,1,,#000000
2867,3,2,0,,#000000
2868,77,2,0,,#000000
2869,11,2,0,,#000000
2870,91,2,0,,#000000
2871,91,2,0,,#000000
2872,80,2,0,,#000000
2873,94,2,0,,#000000
2874,77,2,0,,#000000
2875,3,2,1,,#000000
2876,90,2,0,,#000000
2877,91,2,0,,#000000
2878,91,2,1,,#000000
2879,91,2,1,,#000000
2880,11,2,1,,#000000
2881,90,2,1,,#000000
2882,92,2,1,PputUW4-01566(NaN),#000000
2883,94,2,0,,#000000
2884,92,2,0,PputUW4-01566(NaN),#000000
2885,90,2,1,,#000000
2886,3,2,1,,#000000
2887,90,2,1,,#000000
2888,75,2,1,,#000000
2889,23,2,1,,#000000
2890,94,2,1,,#000000
2891,36,2,1,PflQ2-1672(NaN),#000000
2892,68,2,1,,#000000
2893,3,2,1,,#000000
2894,91,2,1,,#000000
2895,91,2,1,,#000000
2896,3,2,1,,#000000
2897,19,2,0,,#000000
2898,90,2,1,,#000000
2899,94,2,1,,#000000
2900,36,2,0,PflQ2-1672(NaN),#000000
2901,90,2,1,,#000000
2902,94,2,0,,#000000
2903,1,2,0,,#000000
2904,94,2,0,,#000000
2905,1,2,0,,#000000
2906,94,2,0,,#000000
2907,90,2,0,,#000000
2908,36,2,0,PflQ2-1672(NaN),#000000
2909,1,2,0,,#000000
2910,3,2,1,,#000000
2911,36,2,1,PflQ2-1672(NaN),#000000
2912,90,2,1,,#000000
2913,94,2,1,,#000000
2914,92,2,1,PputUW4-01566(NaN),#000000
2915,90,2,1,,#000000
2916,94,2,0,,#000000
2917,92,2,1,PputUW4-01566(NaN),#000000
2918,90,2,1,,#000000
2919,36,2,0,,#000000
2920,2,2,0,,#000000
2921,90,2,0,,#000000
2922,36,2,0,,#000000
2923,92,2,0,PputUW4-01566(NaN),#000000
2924,94,2,0,,#000000
2925,90,2,1,,#000000
2926,1,2,0,,#000000
2927,3,2,0,,#000000
2928,90,2,1,,#000000
2929,91,2,0,,#000000
2930,3,2,0,,#000000
2931,78,2,0,,#000000
2932,94,2,1,,#000000
2933,2,2,1,,#000000
2934,91,2,1,,#000000
2935,12,2,1,,#000000
2936,70,2,1,PP-4217(NaN),#000000
2937,23,2,1,,#000000
2938,38,2,0,,#000000
2939,26,2,0,,#000000
2940,37,2,0,,#000000
2941,75,2,1,,#000000
2942,3,2,0,,#000000
2943,34,2,0,,#000000
2944,13,2,0,,#000000
2945,91,2,0,PFLU2545(NaN),#000000
2946,90,2,0,,#000000
2947,1,2,0,,#000000
2948,3,2,0,,#000000
2949,37,2,0,,#000000
2950,1,2,0,,#000000
2951,91,2,0,PFLU2545(NaN),#000000
2952,94,2,0,,#000000
2953,2,2,0,,#000000
2954,90,2,1,,#000000
2955,92,2,1,PputUW4-01566(NaN),#000000
2956,25,2,1,,#000000
2957,90,2,1,,#000000
2958,36,2,0,,#000000
2959,69,2,0,,#000000
2960,94,2,0,,#000000
2961,93,2,0,,#000000
2962,91,2,0,,#000000
2963,3,2,0,,#000000
2964,90,2,0,,#000000
2965,72,2,1,,#000000
2966,76,2,1,,#000000
2967,65,2,1,,#000000
2968,47,2,0,,#000000
2969,5,2,0,,#000000
2970,90,2,1,,#000000
2971,58,2,1,,#000000
2972,51,2,1,,#000000
2973,45,2,0,,#000000
2974,92,2,0,,#000000
2975,47,2,0,,#000000
2976,72,2,0,,#000000
2977,16,2,0,,#000000
2978,92,2,0,,#000000
2979,80,2,0,,#000000
2980,90,2,0,,#000000
2981,91,2,0,,#000000
2982,68,2,0,,#000000
2983,80,2,0,WP-016500408(NaN),#000000
2984,94,2,1,,#000000
2985,91,2,0,PFLU2545(NaN),#000000
2986,2,2,0,,#000000
2987,90,2,0,,#000000
2988,84,2,0,,#000000
2989,72,2,0,,#000000
2990,91,2,0,,#000000
2991,68,2,0,PchlO6-4229(NaN),#000000
2992,91,2,0,,#000000
2993,3,2,0,,#000000
2994,90,2,0,,#000000
2995,1,2,1,,#000000
2996,36,2,0,PflQ2-1672(NaN),#000000
2997,35,2,0,,#000000
2998,35,2,0,,#000000
2999,93,2,0,,#000000
3000,2,2,0,,#000000
3001,28,2,0,,#000000
3002,3,2,0,,#000000
3003,36,2,0,,#000000
3004,15,2,0,,#000000
3005,92,2,0,,#000000
3006,72,2,0,,#000000
3007,3,2,0,,#000000
3008,91,2,0,,#000000
3009,3,2,0,,#000000
3010,94,2,0,,#000000
3011,76,2,0,,#000000
3012,90,2,1,,#000000
3013,94,2,0,,#000000
3014,1,2,1,,#000000
3015,94,2,0,,#000000
3016,1,2,0,,#000000
3017,90,2,1,,#000000
3018,3,2,0,,#000000
3019,36,2,1,PflQ2-1672(NaN),#000000
3020,94,2,0,,#000000
3021,90,2,0,,#000000
3022,3,2,1,,#000000
3023,92,2,0,PputUW4-01566(NaN),#000000
3024,90,2,1,,#000000
3025,3,2,0,,#000000
3026,90,2,0,,#000000
3027,3,2,1,,#000000
3028,36,2,0,,#000000
3029,94,2,0,,#000000
3030,93,2,0,,#000000
3031,76,2,0,,#000000
3032,69,2,0,,#000000
3033,91,2,0,,#000000
3034,87,2,0,,#000000
3035,1,2,0,,#000000
3036,90,2,0,,#000000
3037,3,2,0,,#000000
3038,72,2,0,,#000000
3039,92,2,0,PputUW4-01566(NaN),#000000
3040,90,2,0,,#000000
3041,3,2,1,,#000000
3042,36,2,0,,#000000
3043,90,2,0,,#000000
3044,94,2,0,,#000000
3045,91,2,0,PseBG33-2445(NaN),#000000
3046,94,2,0,,#000000
3047,3,2,0,,#000000
3048,1,2,0,,#000000
3049,37,2,0,,#000000
3050,3,2,0,,#000000
3051,68,2,0,,#000000
3052,72,2,0,,#000000
3053,92,2,0,,#000000
3054,15,2,0,,#000000
3055,90,2,0,,#000000
3056,94,2,0,,#000000
3057,76,2,0,,#000000
3058,91,2,0,,#000000
3059,87,2,0,,#000000
3060,37,2,0,,#000000
3061,37,2,0,,#000000
3062,3,2,0,,#000000
3063,6,2,0,,#000000
3064,91,2,0,,#000000
3065,70,2,1,PP-4217(NaN),#000000
3066,45,2,0,,#000000
3067,94,2,0,PP4-37750(NaN),#000000
3068,36,2,1,,#000000
3069,87,2,0,,#000000
3070,94,2,0,,#000000
3071,2,2,0,,#000000
3072,91,2,0,PseBG33-2445(NaN),#000000
3073,1,2,0,,#000000
3074,94,2,1,,#000000
3075,68,2,0,PFL-4092(NaN),#000000
3076,91,2,0,,#000000
3077,3,2,0,,#000000
3078,2,2,0,,#000000
3079,69,2,0,,#000000
3080,3,2,1,,#000000
3081,91,2,0,,#000000
3082,91,2,0,,#000000
3083,80,2,0,,#000000
3084,84,2,0,,#000000
3085,91,2,0,,#000000
3086,3,2,0,,#000000
3087,72,2,0,,#000000
3088,45,2,1,,#000000
3089,45,2,1,,#000000
3090,36,2,1,,#000000
3091,91,2,0,,#000000
3092,70,2,0,,#000000
3093,90,2,0,,#000000
3094,1,2,1,,#000000
3095,3,2,0,,#000000
3096,91,2,0,,#000000
3097,94,2,0,,#000000
3098,7,2,0,,#000000
3099,78,2,0,,#000000
3100,2,2,0,,#000000
3101,6,2,0,,#000000
3102,91,2,0,PFLU2545(NaN),#000000
3103,90,2,0,,#000000
3104,4,2,0,,#000000
3105,72,2,0,,#000000
3106,80,2,0,,#000000
3107,1,2,0,,#000000
3108,2,2,0,,#000000
3109,94,2,0,,#000000
3110,91,2,0,PseBG33-2445(NaN),#000000
3111,87,2,0,,#000000
3112,76,2,0,,#000000
3113,91,2,0,,#000000
3114,1,2,0,,#000000
3115,2,2,0,,#000000
3116,37,2,0,,#000000
3117,72,2,0,,#000000
3118,55,2,0,,#000000
3119,93,2,0,,#000000
3120,85,2,0,,#000000
3121,89,2,0,,#000000
3122,1,2,0,,#000000
3123,94,2,0,,#000000
3124,91,2,0,PFLU2545(NaN),#000000
3125,2,2,0,,#000000
3126,36,2,0,,#000000
3127,90,2,0,,#000000
3128,1,2,0,,#000000
3129,90,2,0,,#000000
3130,36,2,1,,#000000
3131,94,2,0,,#000000
3132,94,2,0,,#000000
3133,91,2,0,PseBG33-2445(NaN),#000000
3134,37,2,0,,#000000
3135,1,2,0,,#000000
3136,36,2,0,PflQ2-1672(NaN),#000000
3137,90,2,1,,#000000
3138,1,2,0,,#000000
3139,38,2,0,,#000000
3140,94,2,0,PP4-37750(NaN),#000000
3141,3,2,1,,#000000
3142,91,2,0,PseBG33-2445(NaN),#000000
3143,94,2,0,,#000000
3144,1,2,1,,#000000
3145,37,2,0,,#000000
3146,91,2,0,PseBG33-2445(NaN),#000000
3147,1,2,0,,#000000
3148,37,2,0,,#000000
3149,94,2,1,,#000000
3150,3,2,1,,#000000
3151,58,2,0,,#000000
3152,12,2,0,,#000000
3153,87,2,0,,#000000
3154,91,2,0,,#000000
3155,86,2,0,,#000000
3156,91,2,0,,#000000
3157,77,2,0,,#000000
3158,90,2,1,,#000000
3159,2,2,1,,#000000
3160,3,2,0,,#000000
3161,94,2,1,,#000000
3162,91,2,0,,#000000
3163,1,2,1,,#000000
3164,1,2,0,,#000000
3165,94,2,0,,#000000
3166,94,2,1,,#000000
3167,4,2,0,,#000000
3168,36,2,0,PflQ2-1672(NaN),#000000
3169,94,2,0,,#000000
3170,4,2,1,,#000000
3171,36,2,0,PflQ2-1672(NaN),#000000
3172,4,2,0,,#000000
3173,3,2,0,,#000000
3174,1,2,0,,#000000
3175,4,2,0,,#000000
3176,1,2,0,,#000000
3177,3,2,0,,#000000
3178,1,2,0,,#000000
3179,4,2,0,,#000000
3180,3,2,1,,#000000
3181,4,2,0,,#000000
3182,37,2,0,,#000000
3183,3,2,0,,#000000
3184,94,2,0,,#000000
3185,4,2,0,,#000000
3186,37,2,0,,#000000
3187,1,2,0,,#000000
3188,91,2,0,PflSS101-3096(NaN),#000000
3189,2,2,0,,#000000
3190,3,2,0,,#000000
3191,13,2,0,,#000000
3192,94,2,1,,#000000
3193,91,2,0,,#000000
3194,94,2,0,,#000000
3195,4,2,0,,#000000
3196,3,2,0,,#000000
3197,94,2,0,,#000000
3198,36,2,0,PflQ2-1672(NaN),#000000
3199,1,2,1,,#000000
3200,36,2,0,PflQ2-1672(NaN),#000000
3201,3,2,0,,#000000
3202,94,2,0,,#000000
3203,4,2,0,,#000000
3204,94,2,0,,#000000
3205,68,2,0,PchlO6-4229(NaN),#000000
3206,91,2,0,PseBG33-2445(NaN),#000000
3207,1,2,0,,#000000
3208,94,2,0,,#000000
3209,72,2,0,,#000000
3210,91,2,0,,#000000
3211,72,2,0,,#000000
3212,37,2,0,,#000000
3213,91,2,0,,#000000
3214,78,2,0,,#000000
3215,91,2,0,,#000000
3216,90,2,0,,#000000
3217,2,2,0,,#000000
3218,91,2,0,PseBG33-2445(NaN),#000000
3219,1,2,0,,#000000
3220,94,2,0,,#000000
3221,26,2,0,,#000000
3222,80,2,0,,#000000
3223,23,2,0,,#000000
3224,3,2,0,,#000000
3225,38,2,0,,#000000
3226,6,2,0,,#000000
3227,90,2,0,,#000000
3228,37,2,0,,#000000
3229,1,2,0,,#000000
3230,2,2,0,,#000000
3231,91,2,1,PFLU2545(NaN),#000000
3232,3,2,0,,#000000
3233,94,2,0,,#000000
3234,90,2,1,,#000000
3235,91,2,0,,#000000
3236,81,2,0,,#000000
3237,68,2,0,,#000000
3238,72,2,0,,#000000
3239,1,2,0,,#000000
3240,3,2,1,,#000000
3241,90,2,0,,#000000
3242,36,2,0,,#000000
3243,91,2,0,,#000000
3244,91,2,0,PFLU2545(NaN),#000000
3245,88,2,0,,#000000
3246,72,2,0,,#000000
3247,26,2,0,,#000000
3248,74,2,0,,#000000
3249,58,2,0,,#000000
3250,69,2,0,,#000000
3251,90,2,0,,#000000
3252,5,2,1,,#000000
3253,92,2,0,PputUW4-01566(NaN),#000000
3254,3,2,0,,#000000
3255,92,2,0,,#000000
3256,3,2,0,,#000000
3257,91,2,1,,#000000
3258,91,2,0,,#000000
3259,80,2,0,,#000000
3260,68,2,0,,#000000
3261,90,2,1,,#000000
3262,94,2,0,,#000000
3263,90,2,0,,#000000
3264,26,2,0,,#000000
3265,94,2,0,,#000000
3266,74,2,0,,#000000
3267,3,2,0,,#000000
3268,1,2,0,,#000000
3269,4,2,0,,#000000
3270,71,2,0,,#000000
3271,80,2,1,,#000000
3272,6,2,0,,#000000
3273,86,2,0,,#000000
3274,26,2,0,,#000000
3275,45,2,0,,#000000
3276,35,2,0,,#000000
3277,1,2,0,,#000000
3278,94,2,1,,#000000
3279,77,2,0,,#000000
3280,90,2,0,,#000000
3281,2,2,0,,#000000
3282,91,2,0,,#000000
3283,36,2,0,,#000000
3284,92,2,0,PputUW4-01566(NaN),#000000
3285,90,2,0,,#000000
3286,3,2,0,,#000000
3287,1,2,0,,#000000
3288,72,2,1,,#000000
3289,90,2,0,,#000000
3290,36,2,0,,#000000
3291,3,2,0,,#000000
3292,68,2,0,PFL-4092(NaN),#000000
3293,90,2,0,,#000000
3294,91,2,1,,#000000
3295,94,2,0,,#000000
3296,37,2,0,,#000000
3297,91,2,0,PFLU2545(NaN),#000000
3298,3,2,0,,#000000
3299,24,2,0,,#000000
3300,94,2,0,,#000000
3301,93,2,0,,#000000
3302,85,2,0,,#000000
3303,55,2,0,,#000000
3304,89,2,0,,#000000
3305,35,2,0,,#000000
3306,87,2,0,,#000000
3307,1,2,0,,#000000
3308,37,2,1,,#000000
3309,3,2,0,,#000000
3310,91,2,0,PseBG33-2445(NaN),#000000
3311,3,2,0,,#000000
3312,1,2,0,,#000000
3313,91,2,0,PseBG33-2445(NaN),#000000
3314,1,2,0,,#000000
3315,90,2,0,,#000000
3316,37,2,0,,#000000
3317,2,2,0,,#000000
3318,91,2,0,PFLU2545(NaN),#000000
